RecipeID,Recipe Name,Ingredients,Directions,Rate
26020,Creamy Cream Cheese Frosting Recipe ,"cream cheese,sugar,topping thawed","In a large bowl, beat cream cheese and sugar until smooth. Fold in whipped topping.**",4
26027,'Elizabeth''s Extreme Chocolate Lover''s Cake Recipe ',"cake,flour,baking soda,salt,chocolate,butter,brown sugar,egg,vanilla,sour cream,water,FROSTING:,chocolate,butter,egg,sugar,vanilla,cream,cream cheese,GANACHE:,chocolate,cream","'Preheat oven to 350 degrees F (175 degrees C). Grease and flour 2 (9 inch) pans. Sift together the flour, baking soda and salt. Set aside. In the top of a double boiler, heat 6 ounces chocolate, stirring occasionally, until chocolate is melted and smooth. Remove from heat and allow to cool to lukewarm.**In a large bowl, cream together the butter and brown sugar until light and fluffy. Beat in the eggs one at a time, then stir in 1 1/2 teaspoon vanilla. Stir in the melted chocolate. Beat in the flour mixture alternately with the sour cream. Stir in boiling water (batter will be thin). Pour batter into prepared pans.**Bake in the preheated oven for 35 to 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**Make the Chocolate Buttercream Frosting: In the top of a double boiler, heat 6 ounces chocolate, stirring occasionally, until chocolate is melted and smooth. Remove from heat and allow to cool to lukewarm. In a large bowl, whip the butter for about 10 minutes until it is super fluffy, beat in egg yolk. Gradually blend in the confectioners'' sugar, alternating with 2 tablespoons vanilla and 2 tablespoons cream, then blend in the melted chocolate. Beat in the softened cream cheese.**Make the Ganache:  In a large saucepan, combine chocolate chips and 1 cup heavy cream. Heat, stirring constantly, until chocolate is melted and smooth. Remove from heat and set aside.**Assemble the cake:  When cake is completely cooled, cover the bottom cake layer with as much ganache as desired. Refrigerate for 5 minutes, or until ganache has set. Spread frosting over the ganache. Cover with top layer of cake. Frost top and sides with buttercream, and garnish with more ganache.**'",5
26033,Lemon Poppy Seed Bundt Cake Recipe ,"poppy,milk,lemon,vanilla,water,vegetable oil,egg","Soak poppy seeds in milk for 2 hours. Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan.**In a large bowl, stir together cake mix and pudding mix. Make a well in the center and pour in water, oil, and eggs. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Blend in poppy seed mixture. Pour batter into prepared pan.**Bake in the preheated oven for 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",5
26036,Peach Kuchen Recipe ,"margarine,white sugar,egg,vanilla,flour,baking powder,salt,peach,white sugar,cinnamon","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9 inch springform pan. Sift together the flour, baking powder and salt. Set aside.**In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the egg, then stir in the vanilla. Beat in the flour mixture. Spread dough with hands over the bottom and 1 inch up the sides of prepared springform pan. Arrange peach slices in a spoke pattern over the dough.  Sprinkle with sugar and cinnamon.**Bake in the preheated oven for 35 to 40 minutes, or until golden brown.**",4
26039,Peanut Butter and Jelly Cheesecake Recipe ,"ham,white sugar,butter,cream cheese,white sugar,peanut butter,flour,egg,milk,fruit","Preheat oven to 325 degrees F (165 degrees C). In a medium bowl, combine graham cracker crumbs, 3 tablespoons sugar and melted butter. Mix well and press into the bottom of a 9 inch springform pan. Bake in preheated oven for 10 minutes. Remove from oven and allow to cool.**In a large bowl, beat cream cheese, sugar, peanut butter and flour together until smooth. Mix in eggs one at a time. Blend in milk. Pour batter into prepared crust.**Bake in preheated oven for 10 minutes. Reduce temperature to 250 degrees F (120 degrees C) and continue to bake for 40 minutes. Let cool to room temperature, then refrigerate for at least 4 hours before removing from pan. Stir jelly until smooth and drizzle over cake in a lattice design.**",4
26041,Peanut Butter Cake V Recipe ,"flour,brown sugar,peanut butter,butter,flour,brown sugar,baking powder,baking soda,salt,milk,egg,peanut butter,butter","Preheat oven to 375 degrees F (190 degrees C). Grease and flour a 9x13 inch pan. Make the streusel topping:  In a small bowl, combine 1/2 cup flour and 1/2 cup brown sugar. Cut in 1/4 cup peanut butter and 3 tablespoons butter until mixture resembles coarse crumbs. Set aside.**In a large bowl, mix together 2 cups flour, 1 cup brown sugar, baking powder, baking soda and salt. Make a well in the center and pour in the milk, eggs, 1/2 cup peanut butter and 1/4 cup butter. Mix well and pour into prepared pan. Spread evenly, then sprinkle streusel over top.**Bake in the preheated oven for 30 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",4
26047,Pineapple Cheesecake Squares Recipe ,"flour,sugar,almond,butter,cream cheese,white sugar,egg,apple juice,flour,white sugar,pineapple,cream","'Preheat oven to 350 degrees F (175 degrees C). In a medium bowl, combine 2 cups flour, confectioners'' sugar, and almonds. Cut in butter until mixture resembles coarse crumbs. Press crust mixture into the bottom of an ungreased 9x13-inch pan. Bake in preheated oven for 15 to 20 minutes, until lightly browned. Set crust aside, and leave the oven on.**While the crust is baking, prepare the cream cheese layer. In a large bowl, beat the cream cheese and 1/2 cup sugar until smooth. Beat in eggs one at a time. Blend in 2/3 cup unsweetened pineapple juice. Pour over hot crust and bake until filling is set, about 20 minutes more. Allow to cool completely.**Make the topping: In a saucepan, combine 1/4 cup flour, 1/4 cup sugar and 1 cup reserved pineapple juice. Bring to a boil and stir for 1 minute. Remove from heat and stir in crushed pineapple. Cool completely. When cool, fold in whipped cream. Spread topping over cream cheese layer. Refrigerate 4 hours before serving.**'",5
26049,Pineapple Sheet Cake II Recipe ,"flour,white sugar,baking soda,egg,pineapple,vanilla","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10x15 inch sheet pan.**Sift together the flour, sugar and baking soda into a large bowl. Stir together the eggs, pineapple with juice and vanilla. Make a well in the flour mixture and pour in the pineapple mixture. Mix well and spread into prepared pan.**Bake in the preheated oven for 25 to 30 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",4
26052,Plain Egg Less Cake Recipe ,"flour,baking powder,baking soda,milk,orange juice,vanilla,butter","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan.**Sift the flour, baking powder and baking soda together in a large bowl. Make a well in the center and pour in the sweetened condensed milk, orange juice, vanilla and melted butter. Mix well and pour into prepared pan.**Bake in the preheated oven for 30 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",5
26053,Plum Custard Kuchen Recipe ,"flour,white sugar,baking powder,butter,cream,egg,plum,cream,white sugar,egg,vanilla","Preheat oven to 350 degrees F (175 degrees C). In a large bowl, mix flour, 1 tablespoon sugar and baking powder in a bowl. Cut in butter until mixture looks like coarse crumbs. Stir in 2 tablespoons whipping cream and 1 egg. Press in bottom of ungreased 9-inch square pan and arrange plums over the top.**Bake in the preheated oven for 25 to 30 minutes. While cake is baking, in a bowl, combine 1/2 cup whipping cream, 1/2 cup sugar, 1 teaspoon vanilla and 1 egg. Beat well, and pour mixture over plums and bake an additional 20 to 30 minutes or until custard is set. Serve warm or cool. Store in refrigerator.**",4
26056,Poppy Seed Bundt Cake III Recipe ,"cake,vanilla,poppy,water,vegetable oil,egg,almond","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan.**In a large bowl, stir together cake mix, pudding mix and poppy seeds. Make a well in the center and pour in water, oil, and eggs. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Pour batter into prepared pan.**Bake in the preheated oven for 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",5
26057,Pound Cake III Recipe ,"butter,shortening,white sugar,egg,vanilla,milk,flour,baking powder,salt","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan. Sift together the flour, baking powder and salt. Set aside.**In a large bowl, cream together the butter, shortening and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. Beat in the flour mixture alternately with the milk. Pour batter into prepared pan.**Bake in the preheated oven for 80 to 90 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",5
26058,Praline Cake Recipe ,"cake,brown sugar,flour,butter,egg,pecan,vanilla","Prepare and bake cake mix according to package directions for a 9x13 inch pan. When done, allow cake to cool and leave in pan. Preheat oven to 400 degrees F (200 degrees C).**In a large saucepan, combine brown sugar, flour, butter and egg. Cook over low heat for 3 minutes, or until thickened. Remove from heat and stir in pecans and vanilla. Spread over cake. Place in preheated oven for 8 to 10 minutes.**",4
26060,Pumpkin Dump Cake Recipe ,"pumpkin,egg,brown sugar,white sugar,milk,cinnamon,ginger,clove,salt,spice,pecan,butter","Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan.**In a large bowl, combine pumpkin puree, eggs, brown sugar, white sugar and milk. Stir in cinnamon, ginger, cloves and salt. Pour into pan. Sprinkle dry cake mix evenly over the pumpkin filling. Sprinkle pecans over the cake mix. Drizzle melted butter over all.**Bake in the preheated oven for 50 to 60 minutes, or until the edges are lightly browned. Allow to cool.**",4
26061,Pumpkin Spice Cake I Recipe ,"shortening,egg,brown sugar,white sugar,pumpkin,flour,baking soda,salt,cinnamon,nutmeg,spice,ginger,pecan","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10-inch Bundt pan. Sift together the flour, baking soda, salt, cinnamon, nutmeg, allspice, and ginger. Set aside.**In a large bowl, cream together the shortening, eggs, brown sugar and white sugar until light and fluffy. Beat in the pumpkin puree. Beat in the flour mixture. Stir in the chopped pecans. Pour batter into prepared pan.**Bake in the preheated oven for 60 to 65 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",4
26062,Pumpkin Spice Cake II Recipe ,"cake,white sugar,baking soda,cinnamon,ginger,pumpkin,vegetable oil,egg,pecan","Preheat oven to 375 degrees F (190 degrees C). Grease and flour a 9x13 inch pan.**In a large bowl, stir together cake mix, sugar, baking soda, cinnamon and ginger. Make a well in the center and pour in pumpkin puree, oil, and eggs. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Stir in chopped pecans. Pour batter into prepared pan.**Bake in the preheated oven for 45 to 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",5
26067,Upside,"butter,brown sugar,peach,margarine,white sugar,egg,vanilla,milk,flour,baking powder,salt,cinnamon","Preheat oven to 350 degrees F (175 degrees C). Use a deep sided 10 inch pan, or wrap the outside of a 10 inch springform pan with aluminum foil to prevent leaking. Sift together the flour, baking powder, salt and cinnamon. Set aside.**In a saucepan over medium heat, combine brown sugar and 1/2 cup butter. Bring to a boil, then pour into bottom of springform pan. Sprinkle with sliced peaches.**In a large bowl, cream together 2/3 cup margarine and the white sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. Beat in the flour mixture alternately with the milk. Pour batter over caramel and fruit in pan.**Bake in the preheated oven for 90 minutes, or until a toothpick inserted into the center of the cake comes out clean. Cool in pan for 10 minutes, then invert onto serving platter and carefully remove pan. Be extremely careful of hot caramel and fruit juices! Serve warm.**",4
